id,y_true, length
NC-000005_12367642_aligned_34_R_19_2589_1,0,2594
NC-000007_126089269_aligned_35_R_2_4095_0,0,4038
NC-000013_55661351_aligned_36_R_2_893_15,0,912
NC-000015_88604335_aligned_37_R_18_2448_6,0,2456
NC-000018_20041378_aligned_38_R_17_251_0,0,264
NC-000022_10895422_aligned_39_R_38_2385_9,0,2369
NC-000009_137073711_aligned_40_F_0_4770_0,0,4678
NT-187584_39934_aligned_41_R_32_1375_11,0,1362
NC-000002_227079052_aligned_42_R_2_3693_0,0,3663
NC-000024_52691516_aligned_43_R_0_5808_0,0,5710
NC-000001_99723283_aligned_44_F_0_5883_0,0,5870
NC-000005_174655574_aligned_45_F_128_3627_302,0,4015
NC-000003_93853962_aligned_46_F_0_4208_0,0,4179
NC-000010_107110673_aligned_47_F_15_5159_16,0,5160
NC-000010_117165461_aligned_48_R_142_9248_6,0,9341
NC-000022_30322129_aligned_49_R_34_4075_0,0,4029
NC-000001_246969895_aligned_50_F_5_1154_8,0,1121
NC-000024_52677859_aligned_51_F_8_2702_0,0,2667
NC-000004_184081170_aligned_52_R_4_3836_0,0,3739
NC-000005_178976171_aligned_53_F_32_920_15,0,958
NC-000016_410363_aligned_54_F_24_2279_5,0,2293
NC-000001_86918908_aligned_55_F_11_3607_3,0,3606
NC-000009_4824986_aligned_56_R_1_2207_0,0,2173
NC-000003_127095476_aligned_57_R_0_4037_0,0,3989
NC-000016_79193713_aligned_58_R_43_6412_0,0,6317
NC-000017_69749823_aligned_59_R_1_7321_8,0,7154
NT-187629_58895_aligned_60_R_13_4689_3,0,4642
NC-000004_17008271_aligned_61_F_20_1608_0,0,1611
NC-000015_89065444_aligned_62_R_14_1877_1,0,1906
NC-000013_30414061_aligned_63_F_4_2780_0,0,2719
NC-000021_21106697_aligned_64_F_1_3576_3,0,3501
NC-000009_60637093_aligned_65_R_8_2430_12,0,2404
NC-000010_58114975_aligned_66_R_0_4483_2,0,4382
NC-000013_28562971_aligned_67_R_1_2862_0,0,2817
NT-187556_468424_aligned_68_R_33_4133_10,0,4132
NC-000002_161420663_aligned_69_F_16_8928_0,0,8826
NC-000003_134761915_aligned_70_F_13_1339_1,0,1356
NC-000020_42069694_aligned_71_R_3_4247_0,0,4209
NC-000010_28434087_aligned_72_F_4_21105_0,0,20816
NC-000004_175335263_aligned_73_F_3_10898_45,0,10773
NC-000007_79749883_aligned_74_F_4_7940_16,0,7911
NC-000001_45320404_aligned_75_R_24_3614_1,0,3587
NC-000010_78862530_aligned_76_R_1_4804_1,0,4742
NC-000013_112477144_aligned_77_F_1458_2198_24,0,3663
NC-000003_41774073_aligned_78_F_10_3372_24,0,3335
NT-187631_84253_aligned_79_R_0_3351_1,0,3275
NC-000019_36908487_aligned_80_R_12_2156_9,0,2133
NC-000008_101319038_aligned_81_F_168_15541_16,0,15575
NC-000010_92047858_aligned_82_F_350_2148_27,0,2501
NC-000007_62258590_aligned_83_R_9_6156_15,0,5966
NC-000004_37599697_aligned_84_F_3000_207_697,0,3891
NC-000013_59113974_aligned_85_R_3_6411_0,0,6320
NC-000004_62126046_aligned_86_R_1_4256_0,0,4233
NC-000004_57662626_aligned_87_R_217_1726_0,0,1896
NC-000020_18181703_aligned_88_F_31_4025_0,0,3960
NC-000001_95043899_aligned_89_F_453_2203_44,0,2699
NC-000007_102814397_aligned_90_R_8_3596_11,0,3562
NC-000013_74843546_aligned_91_R_46_2096_12,0,2109
NC-000005_85094471_aligned_92_F_0_4181_0,0,4117
NC-000004_15063799_aligned_93_F_0_1317_0,0,1290
NC-000017_29326106_aligned_94_F_11_6482_16,0,6368
NC-000002_234833436_aligned_95_F_6_1986_10,0,1979
NC-000023_46305105_aligned_96_R_65_6425_40,0,6410
NC-000012_78642812_aligned_97_R_0_2077_29,0,2054
NC-000002_6078162_aligned_98_F_585_3092_2,0,3644
NC-000010_97417472_aligned_99_F_12_2467_0,0,2418
NC-000022_9761186_aligned_100_R_2319_3806_850,0,6923
NC-000005_88197613_aligned_101_F_1_3122_1,0,3055
NC-000006_49144425_aligned_102_R_6_3850_0,0,3838
NC-000004_66003989_aligned_103_F_1_206_11,0,217
NC-000003_2339410_aligned_104_F_1944_4362_25,0,6271
NC-000021_40375251_aligned_105_R_9_4225_1,0,4158
NC-000016_38510734_aligned_106_R_3_2465_0,0,2408
NC-000017_77515666_aligned_107_R_0_5713_1,0,5659
NC-000007_24500955_aligned_108_R_1_7562_10,0,7483
NC-000004_3820939_aligned_109_R_29_1447_2,0,1451
NC-000023_112878636_aligned_110_F_0_5075_26,0,5026
NC-000005_1850366_aligned_111_F_0_14399_0,0,14176
NC-000018_9065895_aligned_112_F_0_1759_0,0,1735
NC-000012_1298915_aligned_113_R_0_3969_1,0,3927
NC-000013_84601477_aligned_114_R_5_3051_0,0,3002
NC-000022_33659862_aligned_115_R_0_9688_0,0,9494
NC-000015_41246737_aligned_116_R_652_3097_7,0,3729
NC-000016_83220509_aligned_117_F_0_3440_3,0,3436
NC-000002_78143292_aligned_118_F_34_1319_27,0,1378
NC-000006_50894826_aligned_119_F_117_5568_1,0,5576
NC-000003_132716104_aligned_120_F_472_6605_334,0,7325
NC-000010_52910232_aligned_121_R_37_8375_11,0,8265
NC-000001_68391356_aligned_122_F_34_10752_0,0,10650
NW-012132920_1247102_aligned_123_F_0_1959_0,0,1909
NT-187601_1455952_aligned_124_F_1_3613_1,0,3576
NC-000010_132560100_aligned_125_F_31_313_0,0,345
NC-000002_57952543_aligned_126_F_0_1032_0,0,1021
NW-003315968_79105_aligned_127_R_53_5775_0,0,5751
NC-000023_121994839_aligned_128_R_3_4460_87,0,4514
NC-000001_67043564_aligned_129_F_1_1966_7,0,1975
NC-000009_133561841_aligned_130_F_4_2545_0,0,2491
NC-000018_52956799_aligned_131_F_8_3604_0,0,3614
NC-000013_11961275_aligned_132_F_480_5946_50,0,6432
NC-000023_109314467_aligned_133_F_1_10630_14,0,10590
NC-000012_7629716_aligned_134_F_9_9998_3,0,9844
NC-000003_150926411_aligned_135_R_3_4146_0,0,4117
NT-187688_161698_aligned_136_R_2_1071_0,0,1089
NC-000007_64953807_aligned_137_F_5_5916_1,0,5814
NC-000009_58582004_aligned_138_F_12_2445_12,0,2440
NC-000002_212786400_aligned_139_F_0_2614_0,0,2555
NC-000023_103149711_aligned_140_R_13_5796_1,0,5701
NC-000004_166446290_aligned_141_R_30_3044_0,0,3013
NW-025791760_189695_aligned_142_F_0_1154_0,0,1109
NC-000018_14771342_aligned_143_F_52_914_2,0,949
NC-000001_232623372_aligned_144_R_0_2197_0,0,2164
NC-000006_131342196_aligned_145_R_12_16549_0,0,16437
NC-000017_65797362_aligned_146_F_2_4179_2,0,4120
NC-000002_208317793_aligned_147_R_2_1564_52,0,1618
NC-000002_98155073_aligned_148_R_0_2522_0,0,2488
NW-011332701_2042087_aligned_149_R_0_1830_0,0,1820
NC-000005_75192972_aligned_150_R_10_2951_37,0,2981
NT-167248_3161390_aligned_151_F_2_430_3,0,418
NC-000002_123909820_aligned_152_F_0_3586_1,0,3467
NW-009646196_32177_aligned_153_R_8_2481_0,0,2498
NC-000004_119291477_aligned_154_F_3_2939_0,0,2940
NC-000001_67033464_aligned_155_F_0_2388_0,0,2366
NC-000024_34181651_aligned_156_R_1_2894_13,0,2901
NC-000022_13542801_aligned_157_R_0_5278_0,0,5254
NC-000002_182625720_aligned_158_F_19_3282_36,0,3236
NC-000023_140117201_aligned_159_F_26_3712_23,0,3747
NC-000002_104633642_aligned_160_R_31_8015_5,0,7967
NC-000015_5487292_aligned_161_R_7_5912_7,0,5804
NC-000015_95654810_aligned_162_R_11_1162_17,0,1183
NC-000012_24120054_aligned_163_R_20_1754_2,0,1739
NC-000002_102648223_aligned_164_R_0_196_3,0,193
NC-000004_37571034_aligned_165_F_4_5434_0,0,5358
NC-000024_14800071_aligned_166_R_3_8220_32,0,8207
NC-000018_28187415_aligned_167_R_0_4706_0,0,4641
NC-000004_99300365_aligned_168_R_9_4440_176,0,4541
NC-000016_56339694_aligned_169_F_2_1755_1,0,1728
NC-000020_14240307_aligned_170_F_247_7363_581,0,8069
NC-000001_116320168_aligned_171_F_38_4359_17,0,4368
NC-000016_22552358_aligned_172_F_22_516_5,0,541
NC-000007_146637939_aligned_173_F_2_4010_0,0,3969
NC-000007_2406843_aligned_174_R_18_4947_45,0,4965
NC-000004_187516425_aligned_175_R_3_2966_15,0,2996
NC-000001_125383947_aligned_176_R_20_6649_0,0,6548
NC-000005_53763461_aligned_177_R_43_4176_1,0,4151
NC-000022_49828714_aligned_178_F_13_2912_22,0,2930
NC-000002_131431708_aligned_179_F_12_350_10,0,368
NC-000002_35051587_aligned_180_F_10_4419_26,0,4437
NW-021160001_77872_aligned_181_R_0_1473_0,0,1446
NC-000016_73573332_aligned_182_F_2_4637_2,0,4614
NC-000006_12772258_aligned_183_R_57_6746_1,0,6718
NC-000009_99876725_aligned_184_F_16_2974_3,0,2952
NC-000014_89533957_aligned_185_F_1_8470_3,0,8350
NC-000019_14971027_aligned_186_R_0_1047_0,0,1040
NC-000001_130997071_aligned_187_F_32_1438_0,0,1456
NC-000008_107453599_aligned_188_R_0_2716_0,0,2682
NC-000015_49417765_aligned_189_R_0_6553_18,0,6457
NC-000001_80516517_aligned_190_F_0_5872_0,0,5800
NC-000013_108383974_aligned_191_R_8_5128_43,0,5104
NC-000006_151920403_aligned_192_F_1_2955_2,0,2910
NC-000012_94854206_aligned_193_R_0_2065_0,0,2036
NC-000013_24142046_aligned_194_F_2465_15819_2773,0,20771
NC-000004_25712198_aligned_195_R_0_3077_0,0,3023
NC-000023_82041891_aligned_196_R_0_4352_0,0,4244
NC-000014_39405168_aligned_197_R_16_4198_0,0,4140
NC-000009_72128006_aligned_198_F_1_16077_0,0,15860
NC-000001_159964711_aligned_199_R_27_412_15,0,440
NC-000008_27742146_aligned_200_F_19_7823_0,0,7783
NW-003571055_243982_aligned_201_F_27_4531_84,0,4549
NC-000019_39169750_aligned_202_F_1_2698_8,0,2650
NC-000023_50463686_aligned_203_F_18_1341_13,0,1374
NC-000013_35147661_aligned_204_R_30_4941_0,0,4934
NC-000002_220738279_aligned_205_R_0_6877_0,0,6796
NC-000009_111222167_aligned_206_R_0_5677_0,0,5604
NC-000002_105988622_aligned_207_F_1_402_1,0,391
NC-000016_34234663_aligned_208_F_337_2800_3,0,3126
NC-000003_144419070_aligned_209_F_11_9645_0,0,9487
NC-000020_2636762_aligned_210_R_4_1067_0,0,1050
NC-000014_18579269_aligned_211_R_2_4377_0,0,4331
NC-000001_5194327_aligned_212_F_17_4982_0,0,4924
NC-000014_39250445_aligned_213_F_10_1651_2,0,1647
NC-000009_135984471_aligned_214_F_2_1444_45,0,1463
NC-000006_59982741_aligned_215_R_50_35684_1,0,35278
NT-187556_845428_aligned_216_R_0_4282_0,0,4214
NC-000016_80350325_aligned_217_F_15_819_0,0,837
NC-000014_90987012_aligned_218_F_12_3181_2,0,3141
NW-018654726_120166_aligned_219_R_2_3697_5,0,3646
NC-000012_116849722_aligned_220_R_16_2478_1,0,2481
NC-000001_78082362_aligned_221_F_0_3665_1,0,3637
NC-000004_44840181_aligned_222_F_0_1572_0,0,1565
NC-000003_67294748_aligned_223_R_4_7865_14,0,7784
NC-000010_112909210_aligned_224_F_0_4758_0,0,4644
NC-000022_36331461_aligned_225_R_28_2939_0,0,2889
NC-000014_98374238_aligned_226_R_45_3201_94,0,3291
NT-187569_9164_aligned_227_F_81_9682_2,0,9588
NC-000003_164523860_aligned_228_F_1_1757_20,0,1722
NC-000012_7563214_aligned_229_R_1_13074_0,0,12897
NC-000019_12003635_aligned_230_R_2_16332_0,0,16094
NC-000019_19417892_aligned_231_R_0_2730_0,0,2721
NC-000009_137702789_aligned_232_R_0_2262_0,0,2240
NC-000012_73123071_aligned_233_R_0_3445_0,0,3396
NC-000016_60565440_aligned_234_R_1_1441_308,0,1723
NC-000023_99584225_aligned_235_R_0_2602_0,0,2586
NC-000001_81138393_aligned_236_F_19_3143_5,0,3154
NT-113891_2808957_aligned_237_F_0_3700_8,0,3643
NT-167244_250201_aligned_238_R_0_4556_1,0,4499
NC-000009_120415109_aligned_239_R_32_2928_6,0,2920
NC-000013_97828983_aligned_240_R_0_3972_0,0,3907
NW-021160014_56618_aligned_241_F_14_5547_5,0,5436
NC-000008_2089710_aligned_242_R_30_20584_0,0,20330
NC-000004_69293596_aligned_243_R_27_2836_35,0,2848
NC-000007_63302391_aligned_244_R_31_2575_0,0,2566
NC-000010_82070963_aligned_245_R_9_2131_21,0,2160
NC-000012_42772494_aligned_246_F_177_2953_0,0,3103
NC-000010_30203920_aligned_247_R_4_3076_0,0,3049
NC-000012_8837679_aligned_248_R_2_3534_0,0,3463
NW-025791788_73055_aligned_249_F_3_1755_1,0,1729
NC-000003_107414941_aligned_250_F_0_4210_0,0,4162
NC-000007_18239516_aligned_251_F_0_1855_0,0,1815
NC-000018_33049692_aligned_252_F_3_1522_45,0,1537
NC-000004_80954986_aligned_253_R_0_333_8,0,336
NT-187607_1901422_aligned_254_R_20_2539_27,0,2577
NC-000009_123992339_aligned_255_F_12_5120_1,0,5132
NC-000007_6648651_aligned_256_F_36_1095_0,0,1119
NC-000007_25368693_aligned_257_R_1_511_8,0,503
NC-000011_134483807_aligned_258_R_30_2366_54,0,2410
NC-000010_104876264_aligned_259_R_10_2118_4,0,2104
NC-000002_84933576_aligned_260_F_15_1504_9,0,1513
NC-000008_102537212_aligned_261_R_33_2938_20,0,2928
NC-000013_34635149_aligned_262_F_1_3557_0,0,3541
NC-000004_5122373_aligned_263_F_54_2538_9,0,2632
NC-000020_29581320_aligned_264_F_0_1614_0,0,1602
NC-000011_34651779_aligned_265_R_3_2691_11,0,2659
NC-000001_194572115_aligned_266_F_36_468_0,0,485
NC-000013_71838861_aligned_267_R_9_5395_1,0,5318
NC-000008_128989803_aligned_268_F_16_6262_0,0,6163
NT-187391_32386_aligned_269_F_0_433_2,0,430
NC-000023_117659057_aligned_270_F_29_2875_0,0,2884
NW-025791819_235530_aligned_271_R_8_5828_132,0,5863
NC-000017_75162588_aligned_272_R_15_1518_0,0,1539
NC-000001_187797567_aligned_273_R_9_11414_6,0,11270
NC-000015_46721814_aligned_274_F_8_5146_11,0,5088
NC-000006_19300541_aligned_275_R_1_1922_0,0,1922
NC-000018_52705370_aligned_276_R_0_5820_0,0,5741
NC-000016_81279527_aligned_277_R_13_3845_3,0,3786
NC-000006_48104752_aligned_278_R_5_2648_0,0,2591
NC-000010_80748650_aligned_279_R_13_3289_1,0,3245
NC-000005_89643118_aligned_280_R_13_8249_0,0,8149
NC-000014_26656623_aligned_281_R_12_2649_3,0,2626
NC-000010_116119926_aligned_282_F_2_3464_13,0,3447
NC-000005_88581271_aligned_283_F_19_447_3,0,470
NC-000024_23358625_aligned_284_R_0_5031_1,0,4970
NC-000021_14262976_aligned_285_F_2271_2820_14,0,5057
NC-000001_95703900_aligned_286_F_24_6079_0,0,6033
NC-000023_53186387_aligned_287_R_26_6805_4,0,6737
NC-000018_79206986_aligned_288_F_377_3794_750,0,4836
NC-000011_49322586_aligned_289_F_4_1841_15,0,1838
NC-000001_99696505_aligned_290_R_29_4472_1,0,4460
NC-000007_106334123_aligned_291_R_14_5497_0,0,5422
NC-000004_70436337_aligned_292_R_10_2447_18,0,2401
NC-000007_105460867_aligned_293_F_4_17442_9,0,17219
NC-000001_125406941_aligned_294_R_12_2879_0,0,2822
NC-000020_5607008_aligned_295_F_21_3125_9,0,3101
NC-000018_32715942_aligned_296_F_6_7314_1,0,7234
NC-000012_98032088_aligned_297_R_0_3705_0,0,3651
NC-000004_54217067_aligned_298_F_1_1181_0,0,1151
NW-025791777_1370757_aligned_299_R_0_9829_0,0,9814
NC-000015_37807642_aligned_300_R_24_6877_75,0,6945
NC-000011_37587527_aligned_301_F_33_5872_1,0,5866
NC-000012_114977400_aligned_302_R_2_2360_0,0,2372
NC-000001_21319706_aligned_303_R_237_6925_167,0,7273
NC-000004_164752052_aligned_304_R_16_5083_0,0,5035
NC-000002_133134035_aligned_305_R_3_5478_14,0,5402
NC-000008_14118355_aligned_306_R_43_7674_394,0,8047
NC-000004_82561495_aligned_307_R_0_6653_0,0,6589
NC-000002_136368130_aligned_308_R_130_4120_1,0,4170
NC-000003_116212227_aligned_309_F_165_3376_238,0,3718
NC-000005_11452286_aligned_310_F_2_17183_0,0,16948
NC-000018_12703005_aligned_311_R_50_4638_5,0,4637
NC-000004_136579800_aligned_312_F_48_4084_5156,0,9245
NC-000002_158835519_aligned_313_R_5_1830_3,0,1821
NC-000013_40189351_aligned_314_R_0_2558_0,0,2492
NC-000024_3767450_aligned_315_F_7_1819_23,0,1836
NC-000002_100273094_aligned_316_F_21_1617_16,0,1627
NC-000012_38710417_aligned_317_R_11_7098_3,0,7028
NC-000009_27082191_aligned_318_R_7_3405_8,0,3367
NC-000007_57016498_aligned_319_R_3_3273_0,0,3224
NC-000003_110765383_aligned_320_R_0_1739_0,0,1691
NC-000015_41921406_aligned_321_R_31_6683_11,0,6630
NC-000020_53176142_aligned_322_F_88_5281_0,0,5306
NC-000005_23586879_aligned_323_R_2_1664_12,0,1652
NC-000003_158589417_aligned_324_R_3_3705_12,0,3710
NC-000007_21320577_aligned_325_R_0_10885_0,0,10765
NC-000024_28092155_aligned_326_R_2_13951_3,0,13831
NC-000015_100391769_aligned_327_F_0_1469_0,0,1434
NC-000018_11721920_aligned_328_F_28_3419_10,0,3433
NT-167244_4655910_aligned_329_F_9_5444_8,0,5417
NC-000016_26403107_aligned_330_R_38_6128_0,0,6032
NC-000009_95466044_aligned_331_F_0_1223_0,0,1224
NC-000004_137000217_aligned_332_F_517_2484_1352,0,4317
NC-000001_76791869_aligned_333_F_43_1663_61,0,1772
NC-000012_12262401_aligned_334_F_0_4792_0,0,4712
NC-000004_41427944_aligned_335_F_4_2427_0,0,2375
NC-000022_33208003_aligned_336_F_257_7528_3,0,7694
NC-000007_55940955_aligned_337_R_0_3131_15,0,3149
NC-000008_29457570_aligned_338_R_14_1101_0,0,1112
NC-000014_8004007_aligned_339_R_1319_3171_884,0,5307
NC-000009_58202321_aligned_340_R_186_4413_45,0,4580
NC-000012_50500112_aligned_341_F_4_4257_0,0,4216
NC-000023_26425431_aligned_342_R_1496_2241_3,0,3744
NC-000022_10586686_aligned_343_R_59_3414_0,0,3399
NC-000010_68603331_aligned_344_R_4_9061_10,0,8998
NC-000006_27548744_aligned_345_F_4_5646_0,0,5592
NC-000011_113715004_aligned_346_F_0_6905_0,0,6777
NC-000009_110315752_aligned_347_R_2_2220_1,0,2203
NC-000024_42921170_aligned_348_F_13_7058_0,0,7055
NC-000009_100662437_aligned_349_R_0_2970_1,0,2923
NC-000012_32251212_aligned_350_F_204_3672_2185,0,6034
NC-000001_145904581_aligned_351_R_67_4277_20,0,4289
NC-000007_126692029_aligned_352_F_18_5770_14,0,5716
NC-000009_96356570_aligned_353_F_2_5472_12,0,5437
NC-000005_43626470_aligned_354_F_12_5008_9,0,5012
NC-000008_27243602_aligned_355_F_0_4533_0,0,4524
NC-000013_47237006_aligned_356_R_0_6699_0,0,6623
NC-000012_76953274_aligned_357_F_24_9399_11,0,9350
NC-000005_26044210_aligned_358_R_239_4362_2214,0,6740
NC-000016_25133667_aligned_359_R_8_3927_6,0,3904
NC-000008_47833457_aligned_360_R_0_2818_1,0,2755
NC-000008_109637784_aligned_361_F_174_3064_23,0,3193
NC-000009_741176_aligned_362_R_7_1948_7,0,1922
NC-000016_33414610_aligned_363_F_0_5030_0,0,5031
NC-000002_61657583_aligned_364_F_13_11890_2,0,11677
NC-000013_66553334_aligned_365_F_10_5486_1,0,5388
NC-000018_67110560_aligned_366_R_0_677_0,0,682
NC-000001_25541510_aligned_367_R_24_5149_3,0,5040
NC-000011_23419709_aligned_368_R_304_6111_0,0,6332
NC-000020_63821885_aligned_369_R_0_4919_0,0,4889
NC-000015_25806905_aligned_370_F_17_9712_11,0,9600
NC-000011_61243982_aligned_371_F_79_4596_0,0,4542
NC-000007_94692341_aligned_372_R_2_8489_546,0,8883
NC-000007_25521605_aligned_373_F_73_5739_3,0,5769
NC-000001_81245288_aligned_374_R_45_2427_1,0,2454
NC-000002_13442794_aligned_375_R_5_4828_0,0,4762
NC-000003_42013146_aligned_376_F_16_9236_15,0,9084
NC-000002_202257521_aligned_377_R_1_81_23,0,107
NW-021160004_206565_aligned_378_R_4_5904_88,0,5906
NC-000019_33178678_aligned_379_F_16_3067_6,0,3077
NC-000007_159145680_aligned_380_F_23_7007_2,0,6949
NT-167249_3147804_aligned_381_R_3_8032_0,0,8039
NC-000001_157071800_aligned_382_F_17_521_0,0,536
NC-000008_1636290_aligned_383_R_7_4094_11,0,4059
NC-000021_40142470_aligned_384_R_8_2208_14,0,2205
NC-000003_153760912_aligned_385_F_2_3451_0,0,3381
NC-000009_20894477_aligned_386_R_3_3635_0,0,3589
NC-000004_105815496_aligned_387_F_0_2218_0,0,2186
NC-000001_40308009_aligned_388_R_2_3442_35,0,3419
NC-000014_43272544_aligned_389_F_0_537_0,0,525
NC-000012_50189799_aligned_390_F_5_3724_5,0,3678
NC-000010_129534947_aligned_391_F_0_4044_0,0,3969
NC-000005_135656250_aligned_392_R_0_3684_0,0,3680
NC-000001_60132120_aligned_393_R_18_5112_0,0,5112
NC-000017_80270448_aligned_394_F_32_3423_3,0,3423
NC-000008_118004980_aligned_395_F_0_4460_0,0,4427
NC-000001_213917623_aligned_396_F_49_543_596,0,1184
NC-000010_56971561_aligned_397_F_88_1473_1,0,1543
NC-000016_23625279_aligned_398_R_0_3460_0,0,3394
NC-000003_54306656_aligned_399_F_3_552_1,0,533
NC-000002_16143630_aligned_400_F_1_3624_13,0,3569
NC-000003_146669158_aligned_401_R_1_1328_2,0,1323
NC-000006_117455041_aligned_402_F_5_3275_46,0,3296
NW-016107312_95589_aligned_403_F_1_1091_0,0,1093
NC-000010_12715424_aligned_404_R_2_1508_14,0,1476
NC-000003_25492455_aligned_405_F_9_1539_1,0,1545
NC-000009_50160491_aligned_406_R_79_4975_29,0,5051
NC-000003_67422530_aligned_407_F_5_5413_0,0,5340
NC-000023_92489357_aligned_408_R_0_3994_12,0,3926
NC-000015_4584142_aligned_409_F_67_8012_1,0,7962
NC-000008_63729917_aligned_410_R_3_1936_49,0,1942
NC-000001_24085768_aligned_411_R_19_1038_0,0,1052
NC-000016_84998375_aligned_412_F_2_2547_5,0,2529
NC-000006_128599573_aligned_413_R_863_2042_3044,0,5929
NC-000002_150059040_aligned_414_R_0_1043_0,0,1038
NC-000015_32171920_aligned_415_R_10_4285_6,0,4257
NC-000018_72694699_aligned_416_F_16_4359_13,0,4328
NC-000011_21999924_aligned_417_R_20_742_0,0,764
NC-000003_180565050_aligned_418_F_0_4702_0,0,4627
NC-000023_148480394_aligned_419_R_87_2340_0,0,2370
NC-000009_123227490_aligned_420_F_14_680_4,0,692
NC-000009_103196712_aligned_421_R_1_5729_1,0,5655
NC-000004_71029947_aligned_422_R_6_11281_32,0,11220
NC-000023_133574804_aligned_423_F_16_3569_17,0,3597
NC-000001_235399422_aligned_424_R_0_4937_0,0,4858
NT-187570_135045_aligned_425_F_27_3590_0,0,3572
NC-000001_32778798_aligned_426_R_1_2232_1,0,2204
NC-000006_166690535_aligned_427_R_0_1962_0,0,1941
NC-000020_58168113_aligned_428_F_15_7514_0,0,7397
NC-000024_14912297_aligned_429_F_19_2263_1,0,2265
NC-000011_79563810_aligned_430_F_55_2855_3,0,2909
NC-000008_13153422_aligned_431_R_0_4203_32,0,4223
NC-000003_57908783_aligned_432_R_3_1245_15,0,1224
NC-000018_79057275_aligned_433_R_0_5524_0,0,5478
NC-000011_56963692_aligned_434_R_0_4940_0,0,4867
NC-000004_107203608_aligned_435_R_959_541_702,0,2216
NC-000011_125813695_aligned_436_R_15_6179_0,0,6108
NC-000011_128157295_aligned_437_F_7_3980_10,0,3926
NC-000002_210601228_aligned_438_R_8_3083_9,0,3090
NC-000003_72123669_aligned_439_F_10_2018_5,0,1984
NC-000018_58600224_aligned_440_F_0_4118_0,0,4118
NC-000023_3125611_aligned_441_F_1314_10547_435,0,12148
NC-000008_2480532_aligned_442_R_11_9081_17,0,8994
NC-000014_46541427_aligned_443_R_2_3239_16,0,3208
NC-000022_44124144_aligned_444_R_14_1171_0,0,1158
NC-000012_112400372_aligned_445_F_5_7745_12,0,7660
NC-000006_114853672_aligned_446_F_20_4184_155,0,4326
NC-000022_12223204_aligned_447_F_16_4891_37,0,4903
NC-000023_85578636_aligned_448_R_13_2218_2,0,2224
NC-000001_239026004_aligned_449_R_52_12781_13,0,12595
NC-000011_93722279_aligned_450_R_17_8942_2,0,8832
NC-000004_145640819_aligned_451_F_19_4322_0,0,4218
NW-019805491_29231_aligned_452_R_2_2240_0,0,2214
NC-000023_74724577_aligned_453_R_14_4987_0,0,4956
NC-000007_5447016_aligned_454_R_0_2536_0,0,2501
NC-000002_17252066_aligned_455_R_42_257_7,0,301
NC-000020_34216782_aligned_456_F_1_4411_3,0,4421
NC-000009_94556200_aligned_457_F_14_2909_14,0,2903
NC-000015_39647457_aligned_458_R_0_8783_0,0,8678
NC-000023_126870856_aligned_459_F_0_4134_1,0,4132
NT-167246_4311352_aligned_460_F_45_2941_0,0,2906
NT-187614_2796898_aligned_461_F_16_2834_0,0,2839
NC-000004_139180286_aligned_462_R_730_1369_102,0,2200
NC-000008_138497442_aligned_463_R_0_6982_0,0,6852
NC-000006_33934341_aligned_464_R_8_5684_2,0,5603
NC-000024_1190406_aligned_465_F_37_1586_0,0,1602
NC-000004_36723921_aligned_466_F_33_8092_187,0,8168
