id,y_true, length
NC-000013_69250241_aligned_113_F_38_3415_2,0,3418
NC-000020_20109687_aligned_114_F_101_646_2457,0,3190
NC-000007_152652600_aligned_115_F_195_4045_1,0,4138
NC-000009_16553734_aligned_116_F_18_2149_0,0,2145
NC-000001_96098090_aligned_117_F_4_4433_0,0,4348
NC-000010_53133558_aligned_118_R_18_3399_0,0,3340
NC-000019_54408210_aligned_119_R_4_4514_0,0,4427
NC-000015_45295030_aligned_120_F_0_5001_0,0,4919
NC-000005_174864350_aligned_121_R_0_2389_0,0,2366
NC-000003_106650147_aligned_122_R_46_3877_0,0,3885
NC-000010_122200326_aligned_123_R_140_2371_1,0,2484
NC-000019_11303773_aligned_124_R_0_6302_0,0,6233
NC-000013_61608464_aligned_125_R_0_10777_2,0,10634
NC-000020_22040110_aligned_126_R_5_4714_11,0,4672
NC-000005_174190229_aligned_127_R_11_9223_2,0,9133
NC-000014_59210223_aligned_128_R_0_3263_28,0,3256
NT-167247_3453237_aligned_129_F_7_2363_16,0,2349
NC-000018_4815844_aligned_130_R_0_4238_0,0,4180
NC-000007_111910986_aligned_131_F_22_5278_0,0,5240
NC-000020_3262971_aligned_132_R_9_2249_4,0,2250
NC-000010_79708749_aligned_133_R_40_11991_0,0,11853
NC-000005_44010413_aligned_134_R_9_3750_125,0,3827
NC-000011_93400458_aligned_135_R_39_2680_27,0,2701
NC-000012_122166060_aligned_136_R_10_4878_9,0,4799
NC-000013_87835881_aligned_137_F_3_2874_17,0,2874
NC-000010_128982729_aligned_138_F_2_7143_11,0,7068
NC-000006_1974173_aligned_139_R_15_5174_59,0,5142
NT-187383_830674_aligned_140_F_54_4225_0,0,4252
NC-000017_1507363_aligned_141_R_15_3041_3,0,3024
NC-000007_34884605_aligned_142_F_4_1667_9,0,1649
NC-000009_79079281_aligned_143_F_25_1985_0,0,1963
NC-000011_129206379_aligned_144_R_23_8727_3,0,8653
NC-000007_13144371_aligned_145_F_29_5483_0,0,5409
NC-000001_10312014_aligned_146_F_2568_2298_535,0,5407
NC-000010_58798566_aligned_147_R_42_4350_3,0,4334
NC-000014_59095228_aligned_148_F_24_414_2,0,429
NC-000004_53499516_aligned_149_R_1_4299_6,0,4261
NC-000005_176659847_aligned_150_R_19_3544_50,0,3572
NC-000012_78383092_aligned_151_R_40_1116_80,0,1218
NC-000012_416988_aligned_152_R_0_4837_0,0,4831
NC-000010_43088202_aligned_153_R_39_1561_0,0,1564
NC-000015_40273979_aligned_154_F_7_4357_238,0,4538
NC-000009_120566735_aligned_155_R_75_5677_99,0,5747
NC-000012_106209431_aligned_156_F_4_1137_2,0,1118
NC-000009_49006018_aligned_157_R_3_3218_43,0,3243
NC-000004_133998724_aligned_158_R_15_1064_5,0,1057
NC-000005_121041991_aligned_159_R_22_3177_0,0,3188
NC-000023_1353483_aligned_160_F_3_9808_10,0,9721
NC-000021_35240130_aligned_161_F_12_2283_3,0,2281
NC-000005_40460177_aligned_162_F_0_3020_0,0,2992
NC-000003_7827179_aligned_163_F_0_19483_2,0,19264
NC-000013_54582390_aligned_164_R_5_1386_14,0,1375
NC-000007_85581052_aligned_165_R_0_16458_0,0,16216
NW-021160014_168116_aligned_166_R_0_1620_0,0,1603
NC-000012_20688069_aligned_167_F_73_10588_6,0,10482
NC-000010_118860363_aligned_168_F_8_4062_0,0,3959
NC-000004_66308829_aligned_169_F_3_5805_37,0,5693
NC-000018_69405050_aligned_170_R_37_551_7,0,595
NC-000018_50262161_aligned_171_R_0_1779_0,0,1753
NC-000004_147731801_aligned_172_F_0_4882_0,0,4809
NC-000016_2912841_aligned_173_F_7_5442_1,0,5375
NT-113891_2204674_aligned_174_R_0_2517_0,0,2521
NC-000013_93902827_aligned_175_F_1_1854_0,0,1873
NC-000021_4618031_aligned_176_R_5_3957_0,0,3881
NC-000002_191815866_aligned_177_R_1561_4478_18,0,6043
NC-000015_17444087_aligned_178_R_76_4335_0,0,4332
NC-000006_137112827_aligned_179_R_0_5119_0,0,5099
NC-000022_39937521_aligned_180_R_0_368_0,0,360
NC-000014_93433641_aligned_181_R_38_3846_10,0,3839
NC-000004_126084772_aligned_182_R_13_2617_4,0,2601
NC-000018_71311954_aligned_183_R_0_4717_0,0,4604
NC-000005_106325046_aligned_184_F_27_1891_11,0,1920
NC-000021_40466953_aligned_185_F_13_6662_45,0,6560
NC-000019_37639581_aligned_186_R_1_3362_0,0,3325
NC-000005_42226773_aligned_187_R_0_1780_0,0,1769
NC-000015_44915483_aligned_188_R_3_2433_1,0,2379
NC-000014_105131137_aligned_189_F_14_2028_20,0,2041
NC-000007_72405780_aligned_190_F_0_438_0,0,433
NC-000016_33130557_aligned_191_R_1_1015_2,0,987
NC-000001_186654983_aligned_192_R_29_4380_0,0,4343
NC-000021_45143058_aligned_193_F_0_2711_0,0,2697
NC-000001_169831906_aligned_194_R_1_2220_2,0,2196
NC-000004_87946983_aligned_195_F_1_8045_5,0,7910
NC-000012_17764397_aligned_196_F_25_3739_372,0,4106
NC-000010_103036925_aligned_197_F_7_370_51,0,444
NC-000021_37002345_aligned_198_R_2_2074_17,0,2050
NC-000021_785794_aligned_199_F_0_6514_0,0,6430
NC-000004_45206158_aligned_200_R_1_3621_5,0,3609
NC-000007_47575017_aligned_201_F_23_2861_0,0,2847
NC-000003_176391085_aligned_202_F_2_2546_0,0,2503
NC-000008_120604928_aligned_203_R_15_3945_0,0,3923
NW-021160004_173935_aligned_204_R_37_3274_6,0,3290
NC-000007_57287061_aligned_205_F_14_3083_3,0,3030
NC-000015_28089253_aligned_206_R_24_1526_0,0,1545
NC-000015_15881449_aligned_207_F_480_13949_429,0,14692
NC-000005_124904816_aligned_208_F_21_860_5,0,879
NC-000023_150404811_aligned_209_F_28_2848_0,0,2851
NC-000010_34781638_aligned_210_R_20_1482_0,0,1497
NC-000024_33734655_aligned_211_F_0_3223_3,0,3099
NC-000012_10430515_aligned_212_R_0_2207_0,0,2184
NC-000003_31873639_aligned_213_R_1_2407_0,0,2344
NC-000002_229750850_aligned_214_R_0_3543_0,0,3453
NC-000001_88937685_aligned_215_F_170_3420_26,0,3561
NC-000010_103371286_aligned_216_R_1_1538_1,0,1518
NC-000007_74716749_aligned_217_R_15_3973_27,0,3959
NC-000005_169665122_aligned_218_R_1_1580_0,0,1564
NC-000023_59411650_aligned_219_F_1_8495_0,0,8391
NC-000021_10202820_aligned_220_R_201_1705_19,0,1885
NC-000003_20641745_aligned_221_R_27_3561_0,0,3556
NC-000015_26388379_aligned_222_F_21_4544_27,0,4553
NC-000003_96322824_aligned_223_F_0_3405_0,0,3386
NC-000004_128020502_aligned_224_R_4_3157_2,0,3120
NC-000002_195765447_aligned_225_F_7_24139_0,0,23725
NC-000014_11778063_aligned_226_R_0_851_0,0,842
NC-000005_97861875_aligned_227_F_32_196_22,0,250
NT-167248_4094169_aligned_228_R_48_3732_1,0,3699
NC-000002_169421147_aligned_229_R_1_3361_1,0,3328
NC-000014_18039341_aligned_230_F_3_2396_21,0,2412
NC-000001_71504072_aligned_231_R_148_3004_1093,0,4243
NC-000023_118564936_aligned_232_R_10_2609_7,0,2593
NT-113891_2067935_aligned_233_F_10_4123_5,0,4109
NC-000004_127823518_aligned_234_R_10_6468_19,0,6427
NC-000023_114704053_aligned_235_R_4_1508_14,0,1497
NC-000024_29048437_aligned_236_F_6_624_16,0,613
NC-000023_33315547_aligned_237_F_3_2019_0,0,1999
NC-000001_135787065_aligned_238_F_125_4228_46,0,4353
NC-000014_16389949_aligned_239_F_2_2951_0,0,2922
NC-000004_40547810_aligned_240_R_2_1728_1,0,1692
NC-000005_176925003_aligned_241_F_17_4176_0,0,4143
NC-000011_124433270_aligned_242_F_1_3820_2,0,3777
NC-000003_11470220_aligned_243_R_17_2832_9,0,2855
NC-000001_215679949_aligned_244_R_0_10236_0,0,10050
NC-000001_224809787_aligned_245_R_195_2762_444,0,3376
NC-000023_141479591_aligned_246_F_424_3160_3,0,3562
NC-000021_19177784_aligned_247_R_23_3209_4,0,3156
NC-000002_27772679_aligned_248_R_13_4679_0,0,4603
NC-000016_11868239_aligned_249_R_717_5258_4,0,5903
NC-000021_21147507_aligned_250_F_74_3878_1,0,3915
NC-000023_19130812_aligned_251_R_2_2174_5,0,2129
NC-000010_19679536_aligned_252_R_0_5882_0,0,5808
NC-000013_94213873_aligned_253_R_32_1959_30,0,1991
NC-000022_15049577_aligned_254_F_0_1403_3,0,1383
NC-000023_84544690_aligned_255_R_2_8146_0,0,7970
NW-025791762_330124_aligned_256_R_106_2727_160,0,2975
NC-000003_34300964_aligned_257_R_5_1558_6,0,1536
NC-000007_104854260_aligned_258_F_28_2398_0,0,2428
NT-187684_131031_aligned_259_F_0_13071_0,0,12853
NC-000017_50703225_aligned_260_R_88_1330_33,0,1448
NC-000013_32102472_aligned_261_R_31_3732_693,0,4395
NC-000020_58672677_aligned_262_R_3044_4912_13,0,7924
NC-000013_103040108_aligned_263_F_0_2359_0,0,2354
NC-000023_77757068_aligned_264_R_367_3763_187,0,4266
NC-000017_36710080_aligned_265_F_17_5930_49,0,5868
NC-000008_22043539_aligned_266_R_11_7719_7,0,7655
NC-000003_154813746_aligned_267_F_23_4334_0,0,4320
NC-000023_93568584_aligned_268_R_3_2524_0,0,2479
NC-000004_18788337_aligned_269_F_61_2989_600,0,3588
NC-000001_184919848_aligned_270_R_16_7584_207,0,7728
NC-000011_62433953_aligned_271_F_445_3319_429,0,4125
NC-000003_133701614_aligned_272_R_0_9055_0,0,8976
NC-000016_38483900_aligned_273_F_9_5053_5,0,4990
NC-000007_155283046_aligned_274_R_15_6836_5,0,6760
NC-000004_23000652_aligned_275_F_132_2538_1306,0,3942
NC-000004_162725614_aligned_276_R_0_1696_0,0,1690
NC-000018_70427620_aligned_277_F_6_6162_14,0,6124
NC-000007_125888251_aligned_278_F_0_8327_0,0,8187
NC-000001_1889184_aligned_279_R_0_2218_0,0,2227
NC-000011_18480306_aligned_280_R_2_6158_14,0,6082
NC-000015_98040835_aligned_281_R_16_4980_2,0,4925
NC-000006_60129564_aligned_282_R_3327_7254_83,0,10552
NC-000016_17360146_aligned_283_R_0_765_0,0,759
NC-000001_143242143_aligned_284_F_46_3002_0,0,2997
NC-000015_4026010_aligned_285_F_1_1277_1,0,1256
NC-000001_76663968_aligned_286_R_36_2444_0,0,2431
NC-000003_1346425_aligned_287_F_5_4047_0,0,4027
NC-000009_109914420_aligned_288_F_6_2686_2,0,2672
NC-000012_92354968_aligned_289_F_0_11997_0,0,11901
NC-000013_20488023_aligned_290_F_31_1744_20,0,1769
NC-000010_25177517_aligned_291_F_0_1836_0,0,1827
NC-000010_121213322_aligned_292_F_0_3997_0,0,3952
NC-000008_29309935_aligned_293_F_358_2160_4,0,2518
NC-000020_43982171_aligned_294_F_7_2104_6,0,2081
NC-000001_175236379_aligned_295_F_1_456_6,0,453
NC-000017_46645614_aligned_296_F_0_1151_0,0,1171
NT-187639_34038_aligned_297_F_497_6391_1355,0,8147
NC-000016_45880945_aligned_298_R_4_5455_0,0,5418
NC-000020_12245897_aligned_299_R_0_15646_0,0,15451
NC-000008_119029619_aligned_300_R_17_3598_3,0,3558
NC-000005_104629092_aligned_301_F_38_2772_28,0,2790
NC-000010_22483108_aligned_302_R_1_4067_47,0,4030
NC-000015_76767378_aligned_303_R_3_3871_0,0,3870
NC-000006_125689878_aligned_304_R_0_2599_0,0,2565
NC-000009_121265427_aligned_305_F_55_2608_5,0,2640
NC-000022_14884588_aligned_306_R_5_3568_9,0,3529
NC-000005_153592483_aligned_307_R_10_2364_7,0,2359
NC-000017_9307723_aligned_308_F_10_415_1,0,412
NC-000003_93296024_aligned_309_F_441_4847_6,0,5227
NC-000011_103000209_aligned_310_F_0_4862_0,0,4754
NC-000001_149754676_aligned_311_R_0_1666_7,0,1637
NC-000002_215431081_aligned_312_F_6_2479_8,0,2475
NC-000023_136001666_aligned_313_R_0_3627_61,0,3644
NC-000010_43730178_aligned_314_R_7_5767_3,0,5676
NC-000001_158619424_aligned_315_R_16_3908_0,0,3882
NC-000004_169967091_aligned_316_R_2121_2287_40,0,4428
NC-000023_61802100_aligned_317_F_55_9737_17,0,9749
NC-000023_90753319_aligned_318_R_1_4194_10,0,4115
NC-000003_116268426_aligned_319_F_4_13729_0,0,13543
NC-000006_116674631_aligned_320_R_3_1133_0,0,1132
NC-000012_105866605_aligned_321_F_43_1578_9,0,1593
NC-000010_10477038_aligned_322_R_18_7419_0,0,7328
NC-000023_88856105_aligned_323_R_1878_2663_904,0,5403
NC-000013_92494011_aligned_324_R_5_2639_7,0,2649
NC-000010_119277028_aligned_325_R_7_3618_1,0,3568
NT-187634_86691_aligned_326_F_20_3216_0,0,3141
NC-000011_33223297_aligned_327_R_6_3835_8,0,3823
NT-187602_60242_aligned_328_R_0_2387_0,0,2343
NC-000008_7019601_aligned_329_R_37_253_0,0,280
NC-000006_92041435_aligned_330_R_3_525_0,0,512
NC-000003_156198000_aligned_331_R_2_4438_81,0,4479
NC-000012_122609547_aligned_332_F_9_2529_9,0,2468
NT-187367_51270_aligned_333_F_709_7341_481,0,8463
NC-000011_13164959_aligned_334_R_70_5700_868,0,6563
NC-000014_105352699_aligned_335_F_32_5682_60,0,5765
NC-000014_63258381_aligned_336_R_5_5390_10,0,5313
NC-000004_60805719_aligned_337_R_1_6691_34,0,6603
NC-000010_45228347_aligned_338_R_0_5391_0,0,5265
NC-000005_23832042_aligned_339_F_18_3422_9,0,3380
NC-000006_160942799_aligned_340_F_36_4116_0,0,4076
NC-000009_45128096_aligned_341_F_2_5773_10,0,5716
NC-000022_16348700_aligned_342_F_0_4062_2,0,4066
NC-000021_30881022_aligned_343_R_24_1682_0,0,1659
NC-000006_95928524_aligned_344_R_0_1022_0,0,1003
NC-000006_25278158_aligned_345_F_0_1369_0,0,1358
NC-000011_14101665_aligned_346_R_0_1286_0,0,1262
NC-000004_107445997_aligned_347_R_0_96_0,0,95
NC-000024_25892154_aligned_348_F_2060_1204_20,0,3277
NC-000005_136441525_aligned_349_F_10_5023_3,0,4974
NC-000010_104385489_aligned_350_R_15_433_22,0,469
NC-000023_30065054_aligned_351_F_19_2397_0,0,2440
NC-000004_40225203_aligned_352_F_1_3773_1,0,3729
NC-000003_148321646_aligned_353_F_3_8571_0,0,8442
NC-000020_26388445_aligned_354_F_15_31174_1,0,30713
NC-000023_100727351_aligned_355_F_0_5649_0,0,5510
NC-000023_135690355_aligned_356_F_32_4027_16,0,4092
NW-025791778_495871_aligned_357_F_45_2164_0,0,2202
NC-000007_146602209_aligned_358_R_9_2202_21,0,2195
NC-000003_156662149_aligned_359_F_50_820_77,0,923
NC-000004_146729866_aligned_360_F_1_1697_0,0,1688
NC-000009_75974798_aligned_361_R_8_24389_46,0,24106
NC-000001_161682582_aligned_362_F_19_5995_0,0,5941
NC-000019_6884022_aligned_363_R_57_5137_0,0,5139
NC-000020_6918206_aligned_364_R_22_4578_7,0,4547
NC-000013_58243673_aligned_365_F_0_3125_0,0,3082
NT-187565_132157_aligned_366_F_0_5103_0,0,5059
NW-025791819_254741_aligned_367_F_3_418_0,0,412
NC-000003_130699652_aligned_368_R_9_1616_15,0,1618
NC-000009_100110340_aligned_369_R_1652_3007_1128,0,5776
NC-000009_9879016_aligned_370_F_8_1212_20,0,1243
NC-000018_52012879_aligned_371_R_66_4086_84,0,4200
NC-000023_143891510_aligned_372_F_226_4269_67,0,4447
NC-000013_64404198_aligned_373_F_6_2928_27,0,2927
NC-000004_35086925_aligned_374_F_27_7621_1,0,7649
NC-000001_204355577_aligned_375_F_0_1303_30,0,1335
NC-000016_18214822_aligned_376_F_1_1433_0,0,1439
NC-000007_66158066_aligned_377_F_26_11795_24,0,11636
NC-000009_92333787_aligned_378_R_0_2522_0,0,2512
NC-000018_36495064_aligned_379_F_0_1916_0,0,1854
NC-000009_89528985_aligned_380_F_16_2658_2,0,2605
NC-000011_1649891_aligned_381_R_11_5295_5,0,5255
NC-000001_109229146_aligned_382_R_13_5127_0,0,5094
NC-000003_104019449_aligned_383_R_51_423_49,0,529
NC-000002_65639473_aligned_384_R_49_8718_1,0,8696
NC-000001_241165658_aligned_385_F_3_1813_0,0,1789
NC-000011_119386746_aligned_386_R_188_3273_182,0,3628
NW-018654720_149618_aligned_387_R_0_1528_0,0,1496
NC-000015_95740825_aligned_388_R_13_1193_3,0,1189
NC-000018_3940538_aligned_389_F_3_1489_2,0,1493
NC-000020_13043033_aligned_390_R_4_515_0,0,502
NC-000015_18007659_aligned_391_F_64_4567_64,0,4639
NC-000007_3612502_aligned_392_R_1_1219_0,0,1195
NC-000015_48343943_aligned_393_R_14_4613_5,0,4568
NC-000003_56577295_aligned_394_F_6_3419_1,0,3400
NC-000014_37270937_aligned_395_R_0_1178_16,0,1173
NC-000009_23515258_aligned_396_R_2_3125_1,0,3052
NC-000001_130608848_aligned_397_F_5_8428_1,0,8389
NT-167244_3436081_aligned_398_F_8_4720_9,0,4660
NC-000021_42696583_aligned_399_F_4_2853_1,0,2813
NC-000011_126312950_aligned_400_R_15_1581_0,0,1551
NC-000020_59590583_aligned_401_F_6_4612_0,0,4550
NC-000001_122229745_aligned_402_F_7_2891_14,0,2923
NC-000004_64554818_aligned_403_R_28_1580_0,0,1572
NC-000001_61094984_aligned_404_R_14_11978_27,0,11918
NC-000006_24010219_aligned_405_F_1_2734_0,0,2719
NC-000012_1804104_aligned_406_R_30_3825_0,0,3810
NC-000005_28539232_aligned_407_R_16_25565_0,0,25147
NC-000007_152518234_aligned_408_F_14_3238_8,0,3235
NC-000001_24210234_aligned_409_R_26_12535_1,0,12381
NC-000023_63482300_aligned_410_R_31_378_21,0,398
NC-000012_70017311_aligned_411_R_788_5945_3614,0,10266
NC-000005_142838669_aligned_412_F_33_3132_14,0,3121
NC-000016_60031019_aligned_413_R_2_4105_17,0,4074
NC-000009_117293615_aligned_414_R_0_630_0,0,630
NC-000002_68053437_aligned_415_R_5_6497_18,0,6483
NC-000015_66210239_aligned_416_R_32_3368_1,0,3315
NC-000002_194565895_aligned_417_R_15_1723_11,0,1720
NC-000016_63519456_aligned_418_R_6_1415_7,0,1397
NC-000013_16525011_aligned_419_R_3_2646_50,0,2655
NC-000006_77254326_aligned_420_R_0_4743_2,0,4684
NC-000017_64800351_aligned_421_F_4_8450_7,0,8310
NC-000016_84888664_aligned_422_R_5_1567_20,0,1605
NC-000008_76532234_aligned_423_F_3_5363_132,0,5464
NC-000010_87263077_aligned_424_F_2_725_10,0,748
NC-000009_56316054_aligned_425_F_67_2363_1,0,2368
NC-000007_12384047_aligned_426_F_54_8404_0,0,8331
NC-000007_156655831_aligned_427_R_0_1116_0,0,1100
NC-000011_22307874_aligned_428_R_7_4026_8,0,4017
NC-000015_54295117_aligned_429_R_18_1234_1,0,1254
NC-000007_104559114_aligned_430_F_26_2279_2,0,2266
NC-000024_10918437_aligned_431_R_16_579_0,0,586
NC-000020_33720216_aligned_432_F_28_6073_1,0,6045
NC-000003_123740375_aligned_433_F_7_3894_0,0,3846
NC-000020_19696090_aligned_434_F_1_4083_0,0,4073
NC-000019_11360735_aligned_435_F_8_2993_110,0,3120
NC-000002_195850962_aligned_436_R_6_1386_24,0,1403
NC-000005_116514983_aligned_437_R_0_2203_0,0,2197
NC-000003_106572019_aligned_438_R_3836_3325_27,0,7104
NC-000005_89591627_aligned_439_R_35_1441_0,0,1479
NC-000005_81421922_aligned_440_F_0_1971_0,0,1922
NC-000002_106300949_aligned_441_R_1_5156_4,0,5092
NT-187530_80772_aligned_442_F_3_5249_7,0,5240
NC-000024_54264543_aligned_443_F_23_15490_5,0,15381
NC-000007_15149576_aligned_444_R_0_3840_0,0,3782
NC-000001_236895690_aligned_445_R_0_2633_0,0,2596
NC-000020_57972601_aligned_446_F_2_3027_1,0,3003
NC-000007_51468552_aligned_447_R_601_4768_1243,0,6569
NC-000003_64885795_aligned_448_R_0_1997_0,0,1964
NW-019805488_81907_aligned_449_R_0_718_4,0,723
NC-000003_108189154_aligned_450_F_0_10779_0,0,10627
NC-000011_101790625_aligned_451_R_3_663_60,0,727
NC-000003_68762290_aligned_452_R_1_1101_2,0,1078
NC-000011_110401662_aligned_453_R_3_5519_9,0,5449
NC-000005_78062748_aligned_454_F_30_990_2,0,999
NC-000001_71082313_aligned_455_R_33_607_0,0,635
NC-000005_39437711_aligned_456_F_33_227_409,0,663
NC-000005_168672375_aligned_457_F_0_1419_0,0,1388
NC-000005_147906363_aligned_458_R_10_4820_5,0,4757
NC-000020_13126227_aligned_459_R_17_2810_43,0,2835
NC-000015_59849227_aligned_460_F_86_1621_40,0,1740
NC-000003_143167535_aligned_461_F_1_2424_32,0,2395
NC-000006_85795151_aligned_462_R_46_9211_1,0,9064
NC-000002_130674000_aligned_463_F_0_796_0,0,803
NC-000006_12556068_aligned_464_R_41_3271_10,0,3249
NC-000012_62775794_aligned_465_R_0_3021_1,0,3015
NC-000005_126000838_aligned_466_R_9_4951_7,0,4877
NC-000005_130299080_aligned_467_R_10_3270_3,0,3258
