GCA_000151505.fasta,1502
GCA_000151525.fasta,9022
GCA_000151575.fasta,2336
GCA_000151595.fasta,4908
GCA_000151645.fasta,8329
GCA_000166005.fasta,2238
GCA_000166155.fasta,4767
GCA_000166175.fasta,1742
GCA_000166915.fasta,9
GCA_000166955.fasta,791
GCA_000166975.fasta,764
GCA_000166995.fasta,765
GCA_000167015.fasta,749
GCA_000167035.fasta,791
GCA_000167055.fasta,718
GCA_000167075.fasta,745
GCA_000167115.fasta,727
GCA_000167175.fasta,1989
GCA_000167675.fasta,2226
GCA_000169275.fasta,308
GCA_000170175.fasta,1838
GCA_000170615.fasta,2752
GCA_000170995.fasta,2601
GCA_000171015.fasta,2409
GCA_000174375.fasta,1969
GCA_000179355.fasta,660
GCA_000179415.fasta,653
GCA_000180835.fasta,884
GCA_000181435.fasta,799
GCA_000181695.fasta,597
GCA_000182075.fasta,793
GCA_000182095.fasta,802
GCA_000182115.fasta,1492
GCA_000182175.fasta,745
GCA_000182315.fasta,769
GCA_000182565.fasta,1608
GCA_000182765.fasta,868
GCA_000182785.fasta,627
GCA_000182805.fasta,2559
GCA_000182895.fasta,2412
GCA_000182925.fasta,2740
GCA_000182965.fasta,952
GCA_000182985.fasta,524
GCA_000183025.fasta,1777
GCA_000184105.fasta,2045
GCA_000184455.fasta,2527
GCA_000185945.fasta,1224
GCA_000187245.fasta,591
GCA_000187405.fasta,2628
GCA_000187425.fasta,2777
GCA_000190195.fasta,782
GCA_000190215.fasta,777
GCA_000190235.fasta,777
GCA_000190255.fasta,767
GCA_000190615.fasta,276
GCA_000192375.fasta,951
GCA_000192455.fasta,860
GCA_000192495.fasta,895
GCA_000192515.fasta,827
GCA_000192535.fasta,827
GCA_000192555.fasta,829
GCA_000192795.fasta,407
GCA_000193285.fasta,2642
GCA_000203795.fasta,1621
GCA_000204055.fasta,6741
GCA_000208805.fasta,4617
GCA_000209165.fasta,1029
GCA_000209265.fasta,786
GCA_000209285.fasta,781
GCA_000209305.fasta,829
GCA_000209345.fasta,683
GCA_000209365.fasta,785
GCA_000209485.fasta,257
GCA_000213175.fasta,2609
GCA_000213195.fasta,2608
GCA_000214055.fasta,2763
GCA_000218685.fasta,2853
GCA_000218725.fasta,3132
GCA_000218975.fasta,777
GCA_000219625.fasta,2645
GCA_000220195.fasta,1060
GCA_000221225.fasta,1888
GCA_000221245.fasta,150
GCA_000221265.fasta,152
GCA_000221285.fasta,152
GCA_000222205.fasta,1365
GCA_000222805.fasta,3651
GCA_000222875.fasta,2353
GCA_000222895.fasta,2641
GCA_000222915.fasta,2948
GCA_000222935.fasta,3922
GCA_000222955.fasta,2279
GCA_000223055.fasta,3505
GCA_000223075.fasta,2537
GCA_000223175.fasta,1931
GCA_000223465.fasta,716
GCA_000223485.fasta,878
GCA_000223505.fasta,4318
GCA_000223565.fasta,626
GCA_000223625.fasta,2119
GCA_000223645.fasta,2176
GCA_000223665.fasta,2108
GCA_000223685.fasta,2139
GCA_000223705.fasta,2186
GCA_000223725.fasta,2166
GCA_000223745.fasta,2063
GCA_000223765.fasta,2075
GCA_000223785.fasta,2212
GCA_000223805.fasta,2190
GCA_000223825.fasta,1919
GCA_000225285.fasta,3114
GCA_000225545.fasta,2671
GCA_000225605.fasta,2151
GCA_000225625.fasta,1917
GCA_000225645.fasta,1926
GCA_000226095.fasta,2582
GCA_000226115.fasta,2460
GCA_000226195.fasta,2343
GCA_000226395.fasta,2148
GCA_000226545.fasta,2314
GCA_000226655.fasta,2644
GCA_000226675.fasta,2230
GCA_000227055.fasta,1925
GCA_000227075.fasta,2634
GCA_000227095.fasta,942
GCA_000227115.fasta,901
GCA_000230245.fasta,1231
GCA_000230375.fasta,3008
GCA_000230395.fasta,2323
GCA_000230595.fasta,3423
GCA_000230625.fasta,1758
GCA_000231115.fasta,214
GCA_000234495.fasta,819
GCA_000235365.fasta,644
GCA_000235945.fasta,1740
GCA_000236905.fasta,807
GCA_000237345.fasta,747
GCA_000238015.fasta,2581
GCA_000239015.fasta,764
GCA_000239835.fasta,2474
GCA_000240135.fasta,2437
GCA_000240685.fasta,2536
GCA_000241205.fasta,892
GCA_000243375.fasta,614
GCA_000250695.fasta,313
GCA_000250985.fasta,271
GCA_000256055.fasta,671
GCA_000256225.fasta,2259
GCA_000256745.fasta,621
GCA_000256765.fasta,581
GCA_000256785.fasta,606
GCA_000256805.fasta,625
GCA_000256825.fasta,672
GCA_000256845.fasta,668
GCA_000256865.fasta,693
GCA_000256885.fasta,668
GCA_000256905.fasta,636
GCA_000256925.fasta,643
GCA_000256965.fasta,571
GCA_000256985.fasta,685
GCA_000257005.fasta,680
GCA_000257025.fasta,661
GCA_000257045.fasta,712
GCA_000257065.fasta,690
GCA_000257085.fasta,698
GCA_000257105.fasta,701
GCA_000258745.fasta,1337
GCA_000259595.fasta,845
GCA_000259975.fasta,3242
GCA_000260075.fasta,3679
GCA_000260155.fasta,3290
GCA_000260175.fasta,3527
GCA_000260195.fasta,3103
GCA_000260215.fasta,3571
GCA_000260235.fasta,3566
GCA_000260495.fasta,3602
GCA_000260735.fasta,825
GCA_000261425.fasta,1792
GCA_000261445.fasta,2389
GCA_000262775.fasta,2663
GCA_000263175.fasta,2461
GCA_000263375.fasta,654
GCA_000264905.fasta,3100
GCA_000264995.fasta,2278
GCA_000265015.fasta,4994
GCA_000269785.fasta,2438
GCA_000269885.fasta,799
GCA_000271565.fasta,2886
GCA_000271585.fasta,2986
GCA_000271605.fasta,4223
GCA_000271625.fasta,2864
GCA_000271645.fasta,1909
GCA_000271705.fasta,3310
GCA_000271745.fasta,3193
GCA_000275665.fasta,770
GCA_000275845.fasta,2849
GCA_000277815.fasta,150
GCA_000278405.fasta,2422
GCA_000278425.fasta,2427
GCA_000280035.fasta,145
GCA_000280675.fasta,2246
GCA_000280825.fasta,1981
GCA_000281105.fasta,1909
GCA_000286035.fasta,1410
GCA_000286515.fasta,696
GCA_000287895.fasta,1613
GCA_000291705.fasta,2212
GCA_000292585.fasta,2591
GCA_000292605.fasta,2884
GCA_000292625.fasta,1966
GCA_000292645.fasta,2774
GCA_000292665.fasta,2958
GCA_000292725.fasta,774
GCA_000292815.fasta,810
GCA_000293215.fasta,1636
GCA_000294735.fasta,1781
GCA_000296255.fasta,1866
GCA_000298775.fasta,3463
GCA_000299195.fasta,728
GCA_000299215.fasta,1686
GCA_000300555.fasta,2174
GCA_000300575.fasta,2027
GCA_000300595.fasta,3086
GCA_000301015.fasta,4073
GCA_000301155.fasta,4075
GCA_000302655.fasta,3258
GCA_000303195.fasta,2464
GCA_000304155.fasta,967
GCA_000304475.fasta,742
GCA_000308935.fasta,760
GCA_000308955.fasta,2762
GCA_000309355.fasta,1978
GCA_000312925.fasta,892
GCA_000313325.fasta,3074
GCA_000313485.fasta,1060
GCA_000313505.fasta,815
GCA_000313525.fasta,1891
GCA_000313545.fasta,1669
GCA_000313795.fasta,3272
GCA_000313815.fasta,921
GCA_000315175.fasta,1890
GCA_000315255.fasta,2920
GCA_000315335.fasta,2155
GCA_000315645.fasta,1738
GCA_000315665.fasta,1732
GCA_000315875.fasta,843
GCA_000315895.fasta,1430
GCA_000315915.fasta,936
GCA_000315935.fasta,1277
GCA_000316135.fasta,566
GCA_000317355.fasta,1741
GCA_000317715.fasta,2123
GCA_000319635.fasta,3973
GCA_000320565.fasta,1956
GCA_000320585.fasta,2243
GCA_000320605.fasta,2597
GCA_000320785.fasta,1348
GCA_000320905.fasta,2361
GCA_000325505.fasta,3046
GCA_000325965.fasta,786
GCA_000326005.fasta,778
GCA_000326105.fasta,1558
GCA_000328385.fasta,951
GCA_000328475.fasta,1310
GCA_000328965.fasta,2283
GCA_000331835.fasta,2562
GCA_000332775.fasta,2116
GCA_000333975.fasta,545
GCA_000334115.fasta,2462
GCA_000334475.fasta,1204
GCA_000338015.fasta,3092
GCA_000338035.fasta,2938
GCA_000338955.fasta,1458
GCA_000338975.fasta,2430
GCA_000338995.fasta,2293
GCA_000340195.fasta,2013
GCA_000340215.fasta,4942
GCA_000340765.fasta,890
GCA_000342525.fasta,4711
GCA_000342545.fasta,4869
GCA_000342565.fasta,3751
GCA_000342625.fasta,3559
GCA_000344635.fasta,3365
GCA_000344655.fasta,2774
GCA_000344685.fasta,2478
GCA_000344705.fasta,855
GCA_000346795.fasta,2011
GCA_000347355.fasta,2139
GCA_000347475.fasta,2320
GCA_000347735.fasta,2264
GCA_000348985.fasta,723
GCA_000349005.fasta,500
GCA_000349305.fasta,511
GCA_000349385.fasta,3600
GCA_000349525.fasta,2808
GCA_000349905.fasta,2381
GCA_000350065.fasta,5983
GCA_000350255.fasta,3244
GCA_000350345.fasta,3177
GCA_000350365.fasta,3528
GCA_000354255.fasta,2195
GCA_000355865.fasta,2441
GCA_000359685.fasta,2365
GCA_000359705.fasta,2867
GCA_000365045.fasta,767
GCA_000365065.fasta,768
GCA_000365085.fasta,768
GCA_000365105.fasta,771
GCA_000365125.fasta,770
GCA_000365145.fasta,1918
GCA_000365165.fasta,1932
GCA_000372705.fasta,1697
GCA_000376685.fasta,3006
GCA_000376765.fasta,2501
GCA_000382605.fasta,0
GCA_000382785.fasta,2133
GCA_000383025.fasta,2045
GCA_000383075.fasta,1045
GCA_000385595.fasta,2839
GCA_000385855.fasta,1168
GCA_000385875.fasta,810
GCA_000389695.fasta,2010
GCA_000392275.fasta,3164
GCA_000400465.fasta,643
GCA_000400815.fasta,2410
GCA_000401615.fasta,3585
GCA_000401635.fasta,2423
GCA_000401675.fasta,3164
GCA_000403515.fasta,1229
GCA_000409485.fasta,2633
GCA_000410735.fasta,2189
GCA_000410855.fasta,797
GCA_000410955.fasta,3444
GCA_000411695.fasta,2836
GCA_000412225.fasta,592
GCA_000412615.fasta,6730
GCA_000416405.fasta,767
GCA_000417025.fasta,4349
GCA_000417865.fasta,4752
GCA_000417875.fasta,1553
GCA_000418435.fasta,10596
GCA_000421905.fasta,2014
GCA_000426965.fasta,2578
GCA_000426985.fasta,2539
GCA_000430065.fasta,332
GCA_000439145.fasta,9115
GCA_000441875.fasta,5101
GCA_000441935.fasta,2635
GCA_000442015.fasta,790
GCA_000442125.fasta,2297
GCA_000442675.fasta,764
GCA_000442785.fasta,1519
GCA_000442885.fasta,684
GCA_000444155.fasta,2474
GCA_000446055.fasta,3547
GCA_000447185.fasta,571
GCA_000447455.fasta,975
GCA_000447475.fasta,973
GCA_000447495.fasta,985
GCA_000447515.fasta,979
GCA_000447535.fasta,979
GCA_000447555.fasta,981
GCA_000447575.fasta,970
GCA_000447595.fasta,992
GCA_000447615.fasta,964
GCA_000447635.fasta,979
GCA_000448365.fasta,5234
GCA_000464535.fasta,2475
GCA_000464645.fasta,2268
GCA_000464975.fasta,4573
GCA_000465215.fasta,2169
GCA_000467715.fasta,2549
GCA_000467735.fasta,2657
GCA_000469055.fasta,43266
GCA_000472125.fasta,2344
GCA_000472145.fasta,2303
GCA_000474925.fasta,2148
GCA_000474995.fasta,8698
GCA_000475075.fasta,2443
GCA_000482085.fasta,2445
GCA_000485865.fasta,1667
GCA_000488995.fasta,3480
GCA_000496955.fasta,2018
GCA_000497045.fasta,1155
GCA_000497085.fasta,1984
GCA_000497105.fasta,809
GCA_000497225.fasta,2057
GCA_000497305.fasta,1963
GCA_000497325.fasta,2929
GCA_000497715.fasta,858
GCA_000498135.fasta,2524
GCA_000498155.fasta,2137
GCA_000498615.fasta,2302
GCA_000498855.fasta,8600
GCA_000499585.fasta,1165
GCA_000500245.fasta,6288
GCA_000500775.fasta,1475
GCA_000500795.fasta,3796
GCA_000503235.fasta,2630
GCA_000504345.fasta,1896
GCA_000504365.fasta,2900
GCA_000504385.fasta,1768
GCA_000504405.fasta,1861
GCA_000504465.fasta,1621
GCA_000507065.fasta,2635
GCA_000507345.fasta,2083
GCA_000507405.fasta,1697
GCA_000507425.fasta,1683
GCA_000507465.fasta,1510
GCA_000507485.fasta,1524
GCA_000507885.fasta,1510
GCA_000508805.fasta,770
GCA_000508825.fasta,764
GCA_000512565.fasta,1590
GCA_000512585.fasta,1624
GCA_000512605.fasta,1388
GCA_000513255.fasta,1934
GCA_000513335.fasta,2334
GCA_000513815.fasta,2178
GCA_000516985.fasta,3460
GCA_000517465.fasta,1194
GCA_000523435.fasta,2084
GCA_000523455.fasta,2090
GCA_000523475.fasta,2153
GCA_000524645.fasta,3447
GCA_000525045.fasta,1411
GCA_000527765.fasta,2264
GCA_000530345.fasta,2189
GCA_000530735.fasta,1409
GCA_000531055.fasta,2352
GCA_000534915.fasta,1505
GCA_000568005.fasta,773
GCA_000568055.fasta,765
GCA_000568295.fasta,760
GCA_000568365.fasta,765
GCA_000576695.fasta,758
GCA_000576735.fasta,2405
GCA_000577395.fasta,2127
GCA_000577495.fasta,1729
GCA_000577715.fasta,1771
GCA_000577785.fasta,2324
GCA_000582985.fasta,3266
GCA_000584915.fasta,2103
GCA_000585475.fasta,755
GCA_000585515.fasta,1859
GCA_000585535.fasta,2628
GCA_000585565.fasta,1925
GCA_000585585.fasta,1720
GCA_000585705.fasta,3363
GCA_000586535.fasta,1530
GCA_000586595.fasta,1291
GCA_000587855.fasta,2264
GCA_000590845.fasta,1374
GCA_000590965.fasta,1772
GCA_000591435.fasta,2687
GCA_000597565.fasta,6027
GCA_000597585.fasta,4770
GCA_000597605.fasta,6368
GCA_000597625.fasta,7662
GCA_000597645.fasta,7718
GCA_000597665.fasta,7806
GCA_000597685.fasta,9379
GCA_000599445.fasta,2444
GCA_000600275.fasta,1747
GCA_000601435.fasta,3365
GCA_000603925.fasta,2759
GCA_000604185.fasta,2380
GCA_000604205.fasta,2405
GCA_000604225.fasta,2573
GCA_000604245.fasta,2622
GCA_000611695.fasta,1829
GCA_000611715.fasta,2295
GCA_000611755.fasta,2478
GCA_000611775.fasta,2320
GCA_000613145.fasta,1342
GCA_000616765.fasta,1544
GCA_000616785.fasta,1462
GCA_000616805.fasta,1537
GCA_000616825.fasta,1541
GCA_000616845.fasta,1536
GCA_000616865.fasta,1523
GCA_000616905.fasta,1541
GCA_000616945.fasta,1544
GCA_000616965.fasta,1508
GCA_000616985.fasta,1541
GCA_000622975.fasta,1497
GCA_000622995.fasta,1541
GCA_000633045.fasta,2306
GCA_000633125.fasta,2376
GCA_000633855.fasta,1021
GCA_000633895.fasta,2067
GCA_000647555.fasta,936
GCA_000647575.fasta,933
GCA_000662435.fasta,833
GCA_000671355.fasta,2403
GCA_000687475.fasta,2477
GCA_000688595.fasta,1799
GCA_000688875.fasta,2094
GCA_000691765.fasta,978
GCA_000691885.fasta,2451
GCA_000695385.fasta,2654
GCA_000696135.fasta,3117
GCA_000696895.fasta,2390
GCA_000696915.fasta,2884
GCA_000696935.fasta,2446
GCA_000696955.fasta,1971
GCA_000696975.fasta,2389
GCA_000696995.fasta,2564
GCA_000697015.fasta,2116
GCA_000697035.fasta,2535
GCA_000697055.fasta,2833
GCA_000697075.fasta,2890
GCA_000697095.fasta,3168
GCA_000697115.fasta,2852
GCA_000697135.fasta,2763
GCA_000697155.fasta,2801
GCA_000697175.fasta,2438
GCA_000697195.fasta,2860
GCA_000697215.fasta,2076
GCA_000697235.fasta,1956
GCA_000697255.fasta,4368
GCA_000697275.fasta,5008
GCA_000697295.fasta,2653
GCA_000697315.fasta,2073
GCA_000697335.fasta,6259
GCA_000697355.fasta,1971
GCA_000697375.fasta,6923
GCA_000697395.fasta,2828
GCA_000697415.fasta,1458
GCA_000697435.fasta,2202
GCA_000697455.fasta,2936
GCA_000697475.fasta,2441
GCA_000697495.fasta,2716
GCA_000697605.fasta,2685
GCA_000697645.fasta,3961
GCA_000697665.fasta,3003
GCA_000697685.fasta,2289
GCA_000697705.fasta,3111
GCA_000697725.fasta,2604
GCA_000708205.fasta,908
GCA_000709125.fasta,2771
GCA_000709145.fasta,2010
GCA_000710275.fasta,2168
GCA_000710315.fasta,606
GCA_000710705.fasta,2521
GCA_000711695.fasta,1246
GCA_000712455.fasta,2113
GCA_000712465.fasta,1695
GCA_000715385.fasta,2627
GCA_000721755.fasta,1719
GCA_000721765.fasta,1695
GCA_000721775.fasta,1746
GCA_000721785.fasta,1974
GCA_000723645.fasta,793
GCA_000723665.fasta,2235
GCA_000729825.fasta,2411
GCA_000729835.fasta,2372
GCA_000729845.fasta,2539
GCA_000729855.fasta,2294
GCA_000729905.fasta,1905
GCA_000729945.fasta,2349
GCA_000730325.fasta,2458
GCA_000731615.fasta,1823
GCA_000731695.fasta,2670
GCA_000731825.fasta,1923
GCA_000732125.fasta,2895
GCA_000732205.fasta,2404
GCA_000732305.fasta,773
GCA_000732565.fasta,2432
GCA_000732765.fasta,2400
GCA_000732775.fasta,2292
GCA_000733025.fasta,2028
GCA_000733055.fasta,3370
GCA_000733085.fasta,2512
GCA_000733235.fasta,762
GCA_000733355.fasta,3385
GCA_000733625.fasta,2277
GCA_000733645.fasta,2439
GCA_000734075.fasta,2536
GCA_000734085.fasta,2383
GCA_000734095.fasta,2503
GCA_000734105.fasta,2387
GCA_000734155.fasta,2417
GCA_000734165.fasta,2402
GCA_000734185.fasta,2414
GCA_000734215.fasta,2506
GCA_000734235.fasta,2447
GCA_000734245.fasta,2457
GCA_000734265.fasta,2391
GCA_000734275.fasta,2445
GCA_000734315.fasta,2499
GCA_000734325.fasta,2417
GCA_000734335.fasta,2467
GCA_000734345.fasta,2465
GCA_000734395.fasta,2452
GCA_000734405.fasta,2407
GCA_000734425.fasta,2421
GCA_000734455.fasta,2426
GCA_000734495.fasta,2419
GCA_000734515.fasta,2429
GCA_000734525.fasta,2377
GCA_000734555.fasta,2374
GCA_000734575.fasta,2371
GCA_000734595.fasta,2425
GCA_000734605.fasta,2397
GCA_000734635.fasta,2384
GCA_000734655.fasta,2473
GCA_000734675.fasta,2396
GCA_000734685.fasta,2417
GCA_000734705.fasta,2415
GCA_000734735.fasta,2400
GCA_000734755.fasta,2400
GCA_000734785.fasta,2386
GCA_000734875.fasta,775
GCA_000737485.fasta,1862
GCA_000738555.fasta,3037
GCA_000738565.fasta,3248
GCA_000738585.fasta,2718
GCA_000738595.fasta,2578
GCA_000738605.fasta,2596
GCA_000738655.fasta,2745
GCA_000738825.fasta,1276
GCA_000738915.fasta,285
GCA_000739145.fasta,2565
GCA_000739165.fasta,2794
GCA_000743315.fasta,2287
GCA_000743335.fasta,2366
GCA_000743665.fasta,2734
GCA_000747765.fasta,1207
GCA_000747785.fasta,744
GCA_000750105.fasta,2524
GCA_000750115.fasta,1934
GCA_000750145.fasta,2055
GCA_000750665.fasta,1843
GCA_000750675.fasta,1851
GCA_000750715.fasta,1900
GCA_000750735.fasta,1717
GCA_000750745.fasta,1769
GCA_000750755.fasta,1762
GCA_000750795.fasta,1801
GCA_000750805.fasta,2133
GCA_000750815.fasta,1839
GCA_000750875.fasta,2192
GCA_000750895.fasta,2017
GCA_000750925.fasta,2365
GCA_000750935.fasta,2171
GCA_000750995.fasta,2273
GCA_000751375.fasta,2384
GCA_000755205.fasta,707
GCA_000756235.fasta,747
GCA_000756245.fasta,740
GCA_000758425.fasta,1787
GCA_000760515.fasta,375
GCA_000764455.fasta,862
GCA_000765035.fasta,2244
GCA_000766165.fasta,773
GCA_000766175.fasta,776
GCA_000766185.fasta,774
GCA_000766195.fasta,770
GCA_000766245.fasta,776
GCA_000766265.fasta,774
GCA_000766275.fasta,774
GCA_000766305.fasta,789
GCA_000766315.fasta,767
GCA_000766375.fasta,777
GCA_000766395.fasta,775
GCA_000766415.fasta,771
GCA_000766435.fasta,774
GCA_000766455.fasta,773
GCA_000766475.fasta,775
GCA_000766495.fasta,772
GCA_000766515.fasta,773
GCA_000766535.fasta,775
GCA_000766555.fasta,776
GCA_000766575.fasta,774
GCA_000766595.fasta,773
GCA_000766615.fasta,774
GCA_000766635.fasta,768
GCA_000766925.fasta,2023
GCA_000766995.fasta,2143
GCA_000767965.fasta,766
GCA_000768095.fasta,758
GCA_000769215.fasta,2772
GCA_000769245.fasta,760
GCA_000769265.fasta,1906
GCA_000769295.fasta,2877
GCA_000769305.fasta,2847
GCA_000769735.fasta,2137
GCA_000769745.fasta,2157
GCA_000769755.fasta,2072
GCA_000769765.fasta,2010
GCA_000770705.fasta,2446
GCA_000772675.fasta,1318
GCA_000773725.fasta,966
GCA_000773735.fasta,979
GCA_000773745.fasta,964
GCA_000773755.fasta,982
GCA_000773805.fasta,967
GCA_000773825.fasta,965
GCA_000773845.fasta,993
GCA_000773925.fasta,835
GCA_000774085.fasta,964
GCA_000775265.fasta,539
GCA_000775445.fasta,971
GCA_000775455.fasta,967
GCA_000775465.fasta,969
GCA_000775505.fasta,972
GCA_000775525.fasta,963
GCA_000775555.fasta,759
GCA_000784495.fasta,974
GCA_000784505.fasta,963
GCA_000784515.fasta,968
GCA_000784525.fasta,986
GCA_000784575.fasta,990
GCA_000784595.fasta,978
GCA_000784615.fasta,978
GCA_000784635.fasta,1014
GCA_000784655.fasta,979
GCA_000784695.fasta,981
GCA_000785215.fasta,2025
GCA_000785585.fasta,2772
GCA_000785685.fasta,14380
GCA_000786445.fasta,1150
GCA_000786625.fasta,2694
GCA_000787455.fasta,1729
GCA_000787465.fasta,1971
GCA_000787475.fasta,2536
GCA_000787515.fasta,2108
GCA_000787595.fasta,597
GCA_000787615.fasta,678
GCA_000798695.fasta,2151
GCA_000798715.fasta,3500
GCA_000798735.fasta,3377
GCA_000798755.fasta,3297
GCA_000798775.fasta,3319
GCA_000798795.fasta,3329
GCA_000800515.fasta,2575
GCA_000800745.fasta,4314
GCA_000801355.fasta,2149
GCA_000803265.fasta,152
GCA_000804445.fasta,2029
GCA_000805465.fasta,1461
GCA_000805855.fasta,2820
GCA_000806385.fasta,1903
GCA_000812075.fasta,2659
GCA_000812105.fasta,1501
GCA_000812125.fasta,2556
GCA_000812245.fasta,1447
GCA_000812845.fasta,2670
GCA_000812885.fasta,2683
GCA_000812895.fasta,3466
GCA_000813385.fasta,2382
GCA_000813685.fasta,1791
GCA_000814945.fasta,2804
GCA_000814955.fasta,2897
GCA_000814965.fasta,2471
GCA_000814975.fasta,2566
GCA_000815965.fasta,1910
GCA_000816005.fasta,1994
GCA_000817185.fasta,1181
GCA_000817285.fasta,2225
GCA_000818155.fasta,2981
GCA_000819925.fasta,1346
GCA_000820605.fasta,2213
GCA_000820885.fasta,716
GCA_000825705.fasta,1898
GCA_000825725.fasta,3282
GCA_000826855.fasta,2141
GCA_000827185.fasta,2551
GCA_000827195.fasta,3479
GCA_000827205.fasta,2299
GCA_000827215.fasta,11758
GCA_000827255.fasta,2467
GCA_000827265.fasta,4418
GCA_000827275.fasta,3535
GCA_000827315.fasta,3955
GCA_000827325.fasta,3095
GCA_000827335.fasta,4733
GCA_000827355.fasta,2548
GCA_000827395.fasta,3534
GCA_000827415.fasta,2539
GCA_000827425.fasta,3742
GCA_000827465.fasta,4159
GCA_000827475.fasta,3886
GCA_000827485.fasta,2713
GCA_000827495.fasta,3202
GCA_000829775.fasta,2426
GCA_000832265.fasta,2009
GCA_000832285.fasta,2517
GCA_000832345.fasta,3127
GCA_000833645.fasta,2075
GCA_000835395.fasta,1967
GCA_000835435.fasta,2107
GCA_000835455.fasta,2312
GCA_000835475.fasta,2448
GCA_000835495.fasta,2868
GCA_000835505.fasta,2093
GCA_000835515.fasta,2548
GCA_000835555.fasta,2164
GCA_000835745.fasta,1178
GCA_000835755.fasta,1176
GCA_000835765.fasta,1165
GCA_000835815.fasta,1171
GCA_000836115.fasta,2194
GCA_000836135.fasta,871
GCA_000836155.fasta,918
GCA_000836175.fasta,1048
GCA_000836195.fasta,799
GCA_000836255.fasta,1447
GCA_000836275.fasta,1951
GCA_000836295.fasta,2118
GCA_000836315.fasta,1157
GCA_000836335.fasta,1172
GCA_000836355.fasta,1190
GCA_000836375.fasta,1163
GCA_000836435.fasta,2229
GCA_000836455.fasta,1160
GCA_000855695.fasta,1162
GCA_000875795.fasta,1168
GCA_000875815.fasta,1199
GCA_000875855.fasta,1165
GCA_000876485.fasta,2836
GCA_000877375.fasta,2724
GCA_000931505.fasta,2660
GCA_000931965.fasta,1332
GCA_000934385.fasta,2104
GCA_000934395.fasta,2256
GCA_000935105.fasta,1202
GCA_000935225.fasta,3866
GCA_000938525.fasta,2615
GCA_000938715.fasta,739
GCA_000938895.fasta,2994
GCA_000943765.fasta,2291
GCA_000943775.fasta,2289
GCA_000945115.fasta,2047
GCA_000950595.fasta,2715
GCA_000950635.fasta,2031
GCA_000950655.fasta,624
GCA_000952015.fasta,2398
GCA_000952775.fasta,2348
GCA_000952835.fasta,2468
GCA_000956045.fasta,3407
GCA_000956085.fasta,2631
GCA_000961545.fasta,2158
GCA_000961905.fasta,4822
GCA_000963775.fasta,3694
GCA_000963795.fasta,2426
GCA_000965225.fasta,2237
GCA_000965245.fasta,2470
GCA_000966595.fasta,2127
GCA_000966635.fasta,2432
GCA_000966645.fasta,2467
GCA_000966855.fasta,3583
GCA_000966865.fasta,2857
GCA_000966885.fasta,2725
